feature,coef
2006 applicant feeling,-0.004472606069678468
weekend retreat,-0.004472606069678468
weekend retreat sponsor,-0.004472606069678468
supervisor testify applicant,-0.004472606069678468
nature cause,-0.004472606069678468
nature cause reconsideration,-0.004472606069678468
2006 2007,-0.004472606069678468
2006 2007 ge,-0.004472606069678468
2006 2009 contrary,-0.004472606069678468
2006 2009 offer,-0.004472606069678468
2006 2017,-0.004472606069678468
2006 2017 upskirt,-0.004472606069678468
car similar,-0.004472606069678468
car similar police,-0.004472606069678468
report psychiatrist,-0.004472606069678468
report psychiatrist incident,-0.004472606069678468
report psychologist,-0.004472606069678468
report psychologist week,-0.004472606069678468
card camcorder,-0.004472606069678468
card camcorder question,-0.004472606069678468
age 25,-0.004472606069678468
age 25 applicant,-0.004472606069678468
supervisor testify,-0.004472606069678468
report pg,-0.004472606069678468
report pg 10,-0.004472606069678468
report man,-0.004472606069678468
report man use,-0.004472606069678468
care psychologist,-0.004472606069678468
care psychologist suggest,-0.004472606069678468
conclude applicant experiencing,-0.004472606069678468
wend electronics,-0.004472606069678468
wend electronics store,-0.004472606069678468
carrousel,-0.004472606069678468
carrousel applicant,-0.004472606069678468
carrousel applicant travel,-0.004472606069678468
concern regarde,-0.004472606069678468
concern regarde applicant,-0.004472606069678468
report applicant drive,-0.004472606069678468
protect sensitive,-0.004472606069678468
protect sensitive information,-0.004472606069678468
concern allege sor,-0.004472606069678468
case dismiss,-0.004472606069678468
case dismiss nolle,-0.004472606069678468
20 2007,-0.004472606069678468
20 2007 confinement,-0.004472606069678468
individual counseling,-0.004472606069678468
individual counseling applicant,-0.004472606069678468
1996 military,-0.004472606069678468
1996 military post,-0.004472606069678468
1997 military,-0.004472606069678468
1997 military test,-0.004472606069678468
provide counselor,-0.004472606069678468
provide counselor education,-0.004472606069678468
caught applicant worry,-0.004472606069678468
cause applicant retain,-0.004472606069678468
cause behavior,-0.004472606069678468
cause behavior good,-0.004472606069678468
successful completion,-0.004472606069678468
successful completion probation,-0.004472606069678468
cause reconsideration,-0.004472606069678468
cause reconsideration eligibility,-0.004472606069678468
cautioned,-0.004472606069678468
cautioned receipt,-0.004472606069678468
cautioned receipt derogatory,-0.004472606069678468
cell phone facing,-0.004472606069678468
center applicant,-0.004472606069678468
center applicant evaluate,-0.004472606069678468
certain applicant,-0.004472606069678468
certain applicant deny,-0.004472606069678468
1993 children,-0.004472606069678468
1993 children age,-0.004472606069678468
remorse shame,-0.004472606069678468
remorse shame behavior,-0.004472606069678468
certified,-0.004472606069678468
certified sex,-0.004472606069678468
certified sex addiction,-0.004472606069678468
1989 2020,-0.004472606069678468
1989 2020 applicant,-0.004472606069678468
1989 military,-0.004472606069678468
1989 military academy,-0.004472606069678468
witness personally,-0.004472606069678468
witness personally observe,-0.004472606069678468
witness aware,-0.004472606069678468
witness aware security,-0.004472606069678468
change story confess,-0.004472606069678468
completion mental,-0.004472606069678468
completion mental evaluation,-0.004472606069678468
completion probation,-0.004472606069678468
completion probation year,-0.004472606069678468
woman airport immediate,-0.004472606069678468
woman airport return,-0.004472606069678468
woman 2017,-0.004472606069678468
woman 2017 department,-0.004472606069678468
psychiatrist 2008,-0.004472606069678468
woman camera,-0.004472606069678468
woman camera facing,-0.004472606069678468
reliability finances,-0.004472606069678468
reliability finances ability,-0.004472606069678468
psychiatrist ge applicant,-0.004472606069678468
psychiatrist incident,-0.004472606069678468
relay psychiatrist,-0.004472606069678468
relay psychiatrist applicant,-0.004472606069678468
expungement,-0.004472606069678468
expungement record,-0.004472606069678468
expungement record applicant,-0.004472606069678468
psychiatrist 2008 applicant,-0.004472606069678468
psychiatrist applicant,-0.004472606069678468
psychiatrist applicant approach,-0.004472606069678468
psychiatrist conclude,-0.004472606069678468
psychiatrist conclude applicant,-0.004472606069678468
psychiatrist ge,-0.004472606069678468
psychiatrist incident applicant,-0.004472606069678468
psychiatrist make,-0.004472606069678468
psychiatrist make dsm,-0.004472606069678468
woman consent applicant,-0.004472606069678468
woman consent sor,-0.004472606069678468
woman department,-0.004472606069678468
woman department store,-0.004472606069678468
woman left,-0.004472606069678468
woman left spot,-0.004472606069678468
woman location,-0.004472606069678468
woman location despite,-0.004472606069678468
woman minute,-0.004472606069678468
woman minute airport,-0.004472606069678468
woman minutes,-0.004472606069678468
woman minutes felt,-0.004472606069678468
charge dismiss pend,-0.004472606069678468
woman public,-0.004472606069678468
woman public applicant,-0.004472606069678468
information applicant supervisor,-0.004472606069678468
issue incidents,-0.004472606069678468
issue incidents counselor,-0.004472606069678468
woman slide,-0.004472606069678468
woman slide bag,-0.004472606069678468
woman underneath,-0.004472606069678468
woman underneath skirts,-0.004472606069678468
charge guilty count,-0.004472606069678468
charge guilty trial,-0.004472606069678468
express remorse shame,-0.004472606069678468
psychologist suggest,-0.004472606069678468
psychologist suggest good,-0.004472606069678468
psychologist week,-0.004472606069678468
psychologist week alternate,-0.004472606069678468
compassion understand,-0.004472606069678468
compassion understand spouse,-0.004472606069678468
public applicant,-0.004472606069678468
public applicant august,-0.004472606069678468
women dress record,-0.004472606069678468
women ge,-0.004472606069678468
women ge incident,-0.004472606069678468
information future,-0.004472606069678468
information future especially,-0.004472606069678468
supervisor applicant change,-0.004472606069678468
women knowledge,-0.004472606069678468
women knowledge consent,-0.004472606069678468
women skirt adrenaline,-0.004472606069678468
women skirt open,-0.004472606069678468
women skirt september,-0.004472606069678468
women applicant admit,-0.004472606069678468
women applicant deny,-0.004472606069678468
women dress,-0.004472606069678468
pull women,-0.004472606069678468
pull women skirt,-0.004472606069678468
relate difficult,-0.004472606069678468
relate difficult work,-0.004472606069678468
information life,-0.004472606069678468
information life synopsis,-0.004472606069678468
charged applicant note,-0.004472606069678468
women skirt store,-0.004472606069678468
exit store,-0.004472606069678468
exit store close,-0.004472606069678468
purpose stop,-0.004472606069678468
purpose stop addictive,-0.004472606069678468
word lacrosse,-0.004472606069678468
word lacrosse near,-0.004472606069678468
reinstate 2009 applicant,-0.004472606069678468
reinstate 2009 sor,-0.004472606069678468
qualifications applicant work,-0.004472606069678468
work 12,-0.004472606069678468
work 12 step,-0.004472606069678468
regular monitor,-0.004472606069678468
regular monitor mental,-0.004472606069678468
work counselor,-0.004472606069678468
work counselor 2013,-0.004472606069678468
multiple stressors,-0.004472606069678468
multiple stressors make,-0.004472606069678468
work friendships,-0.004472606069678468
initially marriage,-0.004472606069678468
initially marriage counseling,-0.004472606069678468
work exceptional,-0.004472606069678468
work exceptional performance,-0.004472606069678468
child physical,-0.004472606069678468
child physical disabilities,-0.004472606069678468
communicate spouse,-0.004472606069678468
communicate spouse children,-0.004472606069678468
questions certain,-0.004472606069678468
involvement risk taking,-0.004472606069678468
questions certain applicant,-0.004472606069678468
work friendships physical,-0.004472606069678468
involvement risk,-0.004472606069678468
inside bag,-0.004472606069678468
inside bag camera,-0.004472606069678468
inquiry cause,-0.004472606069678468
inquiry cause applicant,-0.004472606069678468
commit offense applicant,-0.004472606069678468
commit offense,-0.004472606069678468
regarde applicant future,-0.004472606069678468
insight inappropriate,-0.004472606069678468
insight inappropriate action,-0.004472606069678468
inside mall,-0.004472606069678468
inside mall possibly,-0.004472606069678468
involve church activities,-0.004472606069678468
work requirements,-0.004472606069678468
work requirements applicant,-0.004472606069678468
work promoted,-0.004472606069678468
work promoted difficulty,-0.004472606069678468
involve group,-0.004472606069678468
involve group sex,-0.004472606069678468
refuse disclose,-0.004472606069678468
refuse disclose applicant,-0.004472606069678468
children age 25,-0.004472606069678468
children applicant seek,-0.004472606069678468
involve church ge,-0.004472606069678468
invite marriage,-0.004472606069678468
invite marriage counseling,-0.004472606069678468
rating past,-0.004472606069678468
rating past years,-0.004472606069678468
refer sex,-0.004472606069678468
refer sex addict,-0.004472606069678468
red shop,-0.004472606069678468
red shop basket,-0.004472606069678468
investigator isolate incident,-0.004472606069678468
working applicant overcome,-0.004472606069678468
investigator isolate,-0.004472606069678468
recover sexual,-0.004472606069678468
recover sexual addiction,-0.004472606069678468
worry impulse,-0.004472606069678468
worry impulse film,-0.004472606069678468
record women,-0.004472606069678468
record women applicant,-0.004472606069678468
recording confirme,-0.004472606069678468
recording confirme applicant,-0.004472606069678468
recordings,-0.004472606069678468
recordings applicant,-0.004472606069678468
recordings applicant hide,-0.004472606069678468
color,-0.004472606069678468
worry late,-0.004472606069678468
worry late flight,-0.004472606069678468
color photo,-0.004472606069678468
color photo man,-0.004472606069678468
